min,mean,max
121,228.22222222222223,618
120,247.55555555555554,616
117,258.77777777777777,589
118,275.44444444444446,591
119,277.6666666666667,631
124,292.22222222222223,631
125,314.1111111111111,616
131,309.4,587
134,296.2,557
141,273.0,557
147,264.4,598
145,260.9,628
139,265.5,636
140,264.7,638
149,263.0,610
163,263.8,559
162,250.9,520
166,237.7,481
156,219.0,409
153,209.1,360
149,212.4,352
143,216.8,373
138,222.2,392
134,218.1,375
130,212.8,340
128,203.4,302
125,196.0,285
127,195.7,300
126,196.1,343
124,194.9,351
123,187.2,285
121,177.2,228
120,173.4,215
122,171.3,214
123,168.7,213
124,164.3,212
126,158.8,207
125,157.6,201
124,153.4,198
123,150.3,193
122,147.1,188
120,145.0,178
118,142.7,175
117,140.2,169
117,139.0,165
117,137.9,162
117,136.5,158
116,135.8,155
116,135.9,157
116,134.8,161
116,134.5,161
115,135.1,161
115,135.7,158
115,135.1,156
115,134.2,155
114,134.3,157
114,136.0,157
113,133.8,156
113,131.7,146
113,131.6,154
113,130.5,151
112,130.3,148
112,130.2,144
112,130.0,147
112,129.6,148
111,128.8,145
111,128.1,140
111,127.0,137
112,126.5,136
112,126.0,138
111,126.0,146
111,124.9,138
111,123.4,132
111,122.7,131
110,122.2,130
110,122.5,130
110,123.2,134
110,124.0,138
110,124.3,137
110,124.0,136
110,123.7,135
110,123.9,133
109,123.9,131
109,123.9,134
109,124.6,144
109,124.7,154
109,123.9,156
109,125.1,176
109,124.3,162
109,124.5,157
109,124.9,163
109,128.4,174
108,130.7,167
108,130.1,176
109,128.1,158
109,127.0,149
108,125.8,142
108,126.9,154
108,125.7,151
107,124.4,144
107,124.8,145
107,125.2,151
107,125.5,146
107,126.0,146
108,126.2,149
109,127.9,162
109,128.1,158
108,127.8,151
108,126.7,147
108,126.6,144
107,126.0,143
107,126.7,143
106,126.8,143
105,129.5,156
105,129.7,156
107,129.5,152
108,128.7,148
108,129.1,151
107,131.5,162
108,132.9,167
108,135.1,184
109,134.1,183
109,132.7,168
109,132.3,160
110,132.5,158
109,132.3,157
108,131.9,154
108,132.1,160
107,133.9,168
107,134.8,168
107,133.4,164
107,133.4,159
108,134.6,161
109,134.1,162
109,133.0,158
109,133.1,156
108,134.8,159
108,136.9,165
108,140.7,177
108,140.8,181
108,137.2,169
108,135.2,158
109,134.1,151
109,134.4,150
109,134.8,159
110,134.4,161
109,134.1,169
109,133.6,165
108,133.5,159
107,135.1,165
108,134.3,163
108,132.7,155
109,131.8,152
111,131.9,154
111,132.3,155
113,134.1,161
114,134.3,168
113,132.8,162
111,131.3,156
111,130.9,152
111,129.6,148
110,128.7,146
103,127.5,146
105,125.6,146
108,125.0,144
116,129.9,147
117,132.2,173
119,133.0,169
121,134.8,173
119,137.3,178
114,138.3,182
109,142.8,180
104,143.5,179
106,137.9,173
116,137.4,170
118,140.5,166
122,143.2,176
122,145.1,185
128,152.8,190
127,164.1,290
128,166.7,343
131,172.4,377
131,173.3,368
129,175.6,355
128,181.9,337
120,182.2,312
117,181.3,288
122,183.4,268
143,188.9,263
151,189.5,261
151,189.7,264
147,189.0,261
146,189.8,261
148,190.5,259
150,200.1,286
149,198.8,281
148,196.9,276
146,195.3,273
144,196.3,270
142,196.1,268
141,197.5,265
139,201.4,268
140,204.6,271
140,206.5,296
139,208.5,314
138,210.0,326
137,211.5,337
138,212.3,350
140,211.2,353
141,209.6,354
141,207.4,340
140,203.2,311
140,199.3,296
138,197.1,274
137,193.5,254
137,190.0,247
136,187.9,243
136,186.5,240
136,185.3,236
136,183.8,236
135,181.0,234
136,181.0,233
136,181.3,237
136,181.6,234
136,180.0,229
136,177.8,221
138,176.1,216
136,174.6,213
135,173.7,217
136,172.6,215
138,171.8,216
136,170.5,208
136,170.5,204
137,170.8,207
133,170.7,217
132,170.1,214
131,159.0,182
90,114.8,135
90,114.8,135
90,114.7,135
92,114.9,135
92,115.2,135
92,115.4,135
93,115.9,135
93,116.4,136
93,116.6,138
93,116.6,139
93,116.8,140
93,116.6,140
95,116.9,140
95,117.0,140
96,117.1,140
96,117.0,140
96,117.4,140
96,117.4,140
97,117.5,140
97,117.4,140
97,117.5,140
97,117.7,140
97,117.9,140
97,118.1,140
97,118.0,140
97,118.1,139
97,118.1,139
97,118.3,138
97,118.3,138
97,118.4,138
97,118.4,138
97,118.4,138
97,118.5,138
97,118.5,138
97,118.6,139
97,118.8,139
98,118.9,139
98,119.2,140
98,119.2,140
100,119.5,140
100,119.7,141
101,119.9,141
101,120.3,141
101,120.3,141
101,120.6,141
101,120.9,141
101,121.1,141
101,121.2,141
102,121.8,142
102,122.0,142
102,122.1,143
102,122.3,143
102,122.4,143
102,122.5,143
102,122.9,143
102,123.1,144
102,123.5,144
102,123.8,146
102,124.1,146
102,124.2,146
102,124.6,146
102,124.7,146
102,124.6,147
102,125.2,148
102,125.4,149
102,125.9,149
102,125.9,149
102,126.3,149
102,126.6,150
102,126.8,150
102,127.0,150
102,127.2,150
102,127.5,151
102,127.9,151
102,128.2,151
102,128.8,153
102,129.1,154
103,129.7,156
103,129.9,156
103,130.5,157
103,130.5,157
103,130.9,157
103,131.4,157
103,131.8,157
103,131.9,157
103,132.3,158
103,132.8,159
103,133.0,160
103,132.6,160
103,132.8,160
103,132.9,160
103,132.9,160
103,133.2,160
104,133.6,160
104,134.1,160
105,134.4,160
107,134.7,160
108,135.5,160
110,135.9,160
110,136.0,160
112,136.6,160
114,137.1,160
114,139.4,160
114,140.6,164
115,141.5,169
116,142.2,173
119,145.4,200
120,150.4,243
122,153.1,259
122,155.3,276
122,160.9,314
122,169.6,380
123,179.9,452
122,191.9,502
122,206.6,508
122,235.0,564
123,265.9,576
123,301.6,655
124,344.4,796
125,360.0,719
125,387.7,711
125,427.4,826
125,437.3,770
127,450.8,771
131,449.0,772
150,452.7,817
171,456.8,853
292,477.7,900
276,508.2,941
270,540.9,967
262,553.9,971
258,555.8,950
244,562.9,917
228,555.7,875
222,546.8,862
218,534.6,832
220,514.7,799
208,497.3,761
195,474.4,722
185,449.4,708
180,423.4,666
176,396.1,607
162,372.0,604
154,351.0,606
148,339.3,603
144,330.5,614
141,319.3,612
138,310.0,608
134,306.5,605
130,300.3,582
128,286.7,535
128,269.8,476
127,261.7,433
120,236.9,369
114,227.0,341
108,214.5,326
106,208.3,318
101,199.5,285
97,193.3,276
88,187.6,272
79,181.5,267
73,176.4,255
71,169.7,243
69,163.1,235
68,157.5,222
68,151.1,206
68,149.3,201
69,146.2,202
75,143.1,205
77,142.9,205
79,143.5,203
82,143.8,229
81,141.9,236
76,139.3,239
73,137.4,243
72,136.1,256
71,135.9,266
70,136.9,264
77,138.4,259
86,140.1,251
85,139.8,246
84,139.2,252
83,137.5,256
78,136.2,258
73,135.1,263
71,134.8,258
70,132.1,247
69,126.9,232
68,123.4,219
72,122.7,213
79,121.9,205
80,117.7,168
79,116.0,158
78,114.7,151
76,113.7,147
75,112.5,143
74,113.5,145
74,115.3,153
74,113.0,147
73,110.9,137
74,109.7,134
73,107.6,135
71,106.5,137
70,108.9,143
69,110.6,164
68,110.4,163
67,110.1,174
67,115.0,189
67,117.4,183
68,116.1,172
69,116.5,197
69,118.7,244
69,118.5,265
69,116.9,273
68,113.3,254
68,110.7,244
65,102.4,168
64,101.0,156
63,99.7,144
63,98.7,144
65,98.5,158
66,99.0,166
65,99.5,170
65,98.4,160
64,97.8,155
63,97.1,150
63,95.7,139
63,94.1,128
63,93.5,123
60,92.1,121
60,91.7,123
60,91.6,125
60,92.6,132
60,93.4,138
60,93.8,142
60,97.0,145
60,98.7,157
60,99.6,166
60,100.3,177
60,99.7,174
60,98.4,164
60,96.7,158
60,95.8,157
60,95.3,156
60,95.0,155
60,94.2,152
60,93.1,144
60,92.7,143
61,91.8,137
62,91.6,135
62,91.3,133
63,91.2,136
63,91.5,138
65,92.1,140
66,92.4,140
66,92.8,141
66,93.3,138
66,94.0,134
65,94.7,130
65,95.4,129
65,96.2,128
65,97.4,131
64,96.7,132
64,96.1,130
64,95.3,125
64,94.6,124
66,93.9,124
67,93.0,124
67,92.9,124
67,92.6,123
67,92.3,120
67,92.3,119
66,92.1,119
66,91.7,119
65,91.8,119
64,91.7,120
64,91.3,121
64,91.9,124
62,91.8,123
62,92.2,123
62,91.2,123
62,90.7,124
62,90.4,122
61,90.0,121
59,89.4,117
58,89.0,116
58,88.5,113
59,88.9,120
62,89.9,125
64,90.2,124
66,90.7,122
66,92.2,120
68,93.5,118
71,94.9,116
73,96.3,116
73,97.7,120
73,99.0,121
73,100.1,126
74,100.4,127
74,100.5,127
74,100.8,127
75,101.5,130
75,102.3,131
75,102.9,131
75,102.7,131
77,103.1,131
79,105.1,131
79,106.6,145
80,106.1,139
80,105.3,131
81,104.9,131
82,105.2,132
83,105.1,132
84,105.1,132
84,105.2,132
84,105.4,132
85,105.1,131
85,105.2,131
85,105.0,129
84,104.8,130
83,105.0,130
81,104.9,130
81,105.2,130
81,105.0,130
81,105.0,130
81,105.3,130
81,105.3,130
81,105.3,130
81,105.5,130
81,105.3,130
80,105.1,130
80,105.2,130
80,105.1,130
80,105.2,130
80,104.9,130
80,105.0,130
80,105.1,129
81,105.4,129
81,105.4,129
81,105.6,128
81,105.7,128
81,105.9,128
81,106.3,128
81,106.5,128
82,106.7,128
82,106.8,128
82,106.7,128
84,107.5,130
84,107.5,130
84,107.7,130
84,108.2,130
85,108.8,132
85,109.0,132
85,109.0,132
86,109.3,132
86,109.6,133
87,109.7,133
87,109.8,133
87,110.3,134
87,110.3,134
88,110.5,134
88,110.7,134
89,110.9,135
89,111.1,135
89,111.2,135
110,120.66666666666667,128
181,262.6,315
180,262.6,315
180,262.2,315
178,261.9,315
178,261.2,315
178,260.3,315
178,259.7,315
178,258.7,315
178,258.2,315
178,257.6,315
177,257.0,315
177,256.1,315
177,255.7,315
176,254.7,315
174,253.5,315
174,252.5,315
174,252.0,315
174,251.4,315
173,250.3,315
173,249.5,315
172,248.2,315
172,247.4,315
172,247.3,315
172,247.0,315
172,246.8,315
172,246.8,315
172,246.8,315
172,246.6,315
172,246.6,315
171,246.2,315
171,246.0,315
170,244.7,312
170,244.5,311
170,243.3,310
166,242.0,308
165,240.8,303
164,239.8,301
162,238.8,298
161,238.0,296
158,236.7,293
158,236.2,293
157,235.2,293
155,234.6,293
153,234.2,293
150,233.7,293
149,233.5,293
147,233.2,293
146,232.8,293
144,232.1,293
144,232.1,293
143,231.7,293
143,231.5,293
143,231.3,293
143,231.1,293
143,231.1,293
143,231.0,293
143,231.0,293
143,230.8,293
143,230.7,293
143,230.7,293
143,229.9,293
143,228.4,293
143,228.4,293
143,228.3,293
143,227.9,293
143,228.1,293
143,227.9,293
143,227.9,293
143,227.7,293
143,227.5,293
143,227.3,293
143,227.3,293
143,227.2,293
143,227.2,293
143,226.9,293
143,227.1,293
143,227.0,293
143,226.9,293
143,226.6,293
143,226.6,293
143,226.6,294
143,226.7,295
143,226.7,295
143,226.7,295
143,226.7,295
143,226.7,295
143,226.5,295
143,226.6,296
143,226.7,296
143,226.8,296
143,226.4,296
142,227.0,296
140,226.7,296
139,226.4,296
136,225.8,296
135,225.9,296
133,225.8,296
133,226.2,296
132,226.7,296
132,227.3,296
132,227.8,296
132,227.4,296
132,227.7,296
132,228.2,296
132,229.3,298
132,230.4,299
132,231.2,299
132,232.8,299
132,233.7,303
132,234.3,308
132,234.6,309
132,237.2,310
132,243.3,335
132,252.1,410
132,263.5,499
132,287.5,653
133,329.9,924
133,291.77777777777777,596
133,270.625,535
133,366.0,1011
135,387.3333333333333,1138
136,308.75,457
137,353.75,540
138,428.57142857142856,864
139,471.0,951
141,539.2857142857143,1038
147,735.375,1534
167,664.4285714285714,1388
182,695.7142857142857,1420
237,675.8571428571429,1281
368,786.1428571428571,1296
380,827.8333333333334,1298
366,935.375,1362
343,930.1428571428571,1233
331,923.625,1266
321,983.1428571428571,1284
324,1005.2857142857143,1283
336,1002.0,1271
448,997.5714285714286,1266
467,940.625,1291
557,934.625,1333
671,945.0,1359
721,946.0,1388
723,907.2222222222222,1390
694,905.6666666666666,1353
678,908.6666666666666,1314
664,902.3333333333334,1247
653,880.6666666666666,1208
638,855.8888888888889,1167
632,828.4444444444445,1124
629,804.0,1048
542,788.3333333333334,995
504,821.8,1094
476,809.0,1084
451,788.3,1069
430,764.3,1061
407,748.5,1057
374,724.3,1066
344,700.0,1074
327,682.8,1075
313,658.9,994
306,639.6,943
299,620.6,880
289,594.4,831
280,574.4,797
280,559.5,789
280,547.5,772
280,522.4,747
280,498.0,737
280,472.6,724
280,455.8,691
281,437.5,635
285,422.9,609
279,406.2,568
271,391.9,514
267,380.4,487
260,367.0,466
254,356.8,462
264,351.1,475
284,347.9,504
279,349.4,520
263,346.9,523
254,343.7,510
243,338.8,492
242,332.1,473
246,326.9,461
252,323.1,451
248,318.6,434
244,319.3,417
240,319.4,417
235,317.6,425
230,312.7,422
225,313.5,410
222,308.4,398
220,303.0,389
218,298.3,382
216,295.4,378
211,294.0,363
210,295.9,358
206,293.8,362
204,290.4,368
202,285.2,372
205,280.2,373
207,275.2,370
203,273.9,367
200,272.7,361
198,271.6,359
196,271.7,360
192,275.4,379
189,279.2,411
187,278.7,417
186,278.7,425
186,279.8,432
186,280.6,429
184,279.0,427
182,276.9,431
180,275.8,454
179,271.7,470
179,268.1,471
177,261.3,463
174,261.6,471
171,263.7,470
169,267.6,450
167,276.9,423
164,277.5,403
162,275.9,384
161,274.8,379
162,272.9,370
160,271.1,361
161,268.2,356
164,265.4,352
167,264.5,348
169,263.2,346
169,262.7,342
172,263.2,342
171,264.8,348
172,270.9,383
171,275.0,387
172,278.5,379
170,276.7,377
170,278.6,385
170,279.8,383
170,278.7,377
172,282.0,384
172,288.2,406
172,296.1,412
175,301.5,415
177,306.4,421
181,312.0,423
183,313.7,423
186,314.8,412
186,314.6,412
187,313.5,409
191,309.9,393
195,306.7,385
195,304.2,380
196,303.8,376
196,304.7,376
195,309.2,392
193,312.1,427
192,312.3,430
193,312.7,425
194,312.4,434
194,310.4,443
194,306.2,446
194,303.3,434
192,302.9,429
191,305.2,427
191,309.6,425
188,313.0,422
188,312.3,419
190,309.9,411
191,305.7,412
189,301.2,412
189,297.9,412
186,295.3,412
185,295.5,437
183,295.9,450
182,294.9,443
180,293.2,428
178,294.1,423
174,292.0,412
173,290.2,398
172,289.2,390
171,289.0,389
166,287.5,389
161,286.9,392
153,285.9,398
146,283.9,406
136,280.1,406
134,276.3,396
134,271.1,391
128,266.0,391
127,261.1,391
133,257.1,389
139,249.0,381
133,243.5,379
125,238.7,373
128,233.1,356
133,229.5,347
136,229.2,343
136,229.9,341
138,230.8,331
139,230.5,327
139,233.1,327
142,238.4,328
144,245.3,324
151,247.7,323
157,247.0,308
172,244.8,306
183,255.7,359
183,259.9,368
182,262.6,380
182,265.3,372
182,270.5,352
185,277.4,372
186,276.3,375
186,274.5,363
189,272.2,330
189,275.8,330
189,276.3,328
189,278.2,342
187,278.3,352
187,281.5,360
187,284.6,368
186,286.2,370
186,286.7,373
186,287.0,376
186,287.3,378
185,288.0,383
185,287.5,383
184,286.5,383
184,285.7,383
184,284.8,383
184,284.7,383
184,284.4,382
184,282.8,374
184,280.7,357
184,277.3,340
184,276.4,340
184,275.8,340
184,275.0,340
184,274.8,340
184,274.0,334
184,273.8,333
184,273.2,332
184,272.7,332
184,272.6,332
184,272.4,332
184,271.7,328
184,271.4,325
184,271.5,325
184,271.8,325
183,271.3,325
183,270.8,322
183,270.7,321
181,270.4,319
181,270.5,319
181,270.5,319
181,270.3,317
181,269.9,317
181,269.8,317
181,269.5,317
181,269.1,317
181,269.1,317
181,231.0,315
274,338.22222222222223,421
274,337.55555555555554,419
274,337.55555555555554,418
274,337.0,416
274,336.55555555555554,415
274,336.22222222222223,414
274,335.22222222222223,412
274,334.3333333333333,410
274,333.8888888888889,409
274,333.22222222222223,408
274,332.0,405
274,331.22222222222223,404
274,330.44444444444446,402
274,329.55555555555554,401
274,328.8888888888889,400
275,328.44444444444446,399
276,328.22222222222223,398
276,327.6666666666667,397
276,327.55555555555554,397
276,327.0,395
276,326.44444444444446,393
276,326.1111111111111,393
277,325.55555555555554,391
277,325.22222222222223,390
277,324.8888888888889,389
277,324.3333333333333,388
277,323.77777777777777,386
277,323.6666666666667,384
277,323.22222222222223,384
277,322.6666666666667,382
277,322.44444444444446,381
278,322.1111111111111,380
278,321.77777777777777,379
279,321.44444444444446,377
280,320.3333333333333,375
280,319.55555555555554,374
280,319.44444444444446,373
281,319.22222222222223,371
281,319.1111111111111,371
281,318.55555555555554,370
282,318.3333333333333,369
282,318.0,368
282,317.77777777777777,367
282,317.6666666666667,367
282,317.55555555555554,365
282,317.44444444444446,363
282,316.8888888888889,361
282,316.55555555555554,359
283,316.44444444444446,358
283,316.0,358
283,315.44444444444446,355
284,315.3333333333333,354
284,315.1111111111111,352
284,314.55555555555554,351
284,314.1111111111111,350
284,313.55555555555554,348
285,313.22222222222223,347
285,313.22222222222223,346
285,313.1111111111111,346
286,313.3333333333333,346
286,313.44444444444446,346
287,313.55555555555554,346
287,313.3333333333333,346
287,313.3333333333333,346
287,313.3333333333333,345
287,313.55555555555554,345
287,313.44444444444446,345
288,313.55555555555554,345
288,313.6666666666667,344
289,313.55555555555554,344
290,313.1111111111111,344
291,313.1111111111111,344
292,313.55555555555554,344
292,313.44444444444446,343
292,313.3333333333333,342
293,313.22222222222223,342
293,313.22222222222223,342
292,313.0,341
293,313.0,341
293,313.0,341
293,313.1111111111111,341
293,313.22222222222223,341
294,313.55555555555554,341
294,313.6666666666667,341
293,313.77777777777777,341
292,313.77777777777777,342
292,314.0,342
292,314.22222222222223,342
294,314.77777777777777,343
295,315.3333333333333,343
295,315.6666666666667,343
294,317.0,344
295,317.3333333333333,344
295,317.6666666666667,345
295,317.77777777777777,345
295,318.44444444444446,346
295,318.77777777777777,346
295,319.3333333333333,346
295,319.8888888888889,347
294,320.3333333333333,347
294,320.77777777777777,348
295,321.6666666666667,350
296,322.44444444444446,350
297,323.1111111111111,350
298,323.8888888888889,351
298,324.55555555555554,352
298,325.1111111111111,352
298,326.0,352
297,326.6666666666667,352
297,327.6666666666667,351
300,329.8888888888889,362
304,333.77777777777777,387
304,338.44444444444446,419
304,346.77777777777777,482
306,351.8888888888889,516
307,352.8888888888889,515
309,354.22222222222223,488
311,359.6666666666667,473
313,373.8888888888889,495
315,397.1111111111111,545
314,435.44444444444446,586
311,485.55555555555554,763
310,509.1111111111111,799
313,516.2222222222222,787
324,482.55555555555554,689
336,495.1111111111111,670
362,521.2222222222222,706
383,529.6666666666666,727
394,538.8888888888889,742
408,557.3333333333334,757
440,552.7777777777778,751
430,543.6666666666666,717
444,550.7777777777778,708
457,559.1111111111111,709
429,558.0,695
352,557.5555555555555,697
447,575.0,699
463,573.8888888888889,652
441,553.8888888888889,651
407,532.0,717
400,520.2222222222222,739
366,520.0,757
341,524.6666666666666,773
334,525.7777777777778,780
346,550.3333333333334,776
374,575.2222222222222,753
404,577.6666666666666,766
417,566.5555555555555,725
450,545.5555555555555,647
450,536.4444444444445,689
444,535.4444444444445,689
443,547.1111111111111,720
441,549.2222222222222,779
439,542.6666666666666,808
437,531.0,782
426,516.1111111111111,703
400,508.8888888888889,687
380,511.6666666666667,761
361,508.6666666666667,744
345,505.55555555555554,691
334,504.44444444444446,654
324,495.8888888888889,626
316,486.55555555555554,604
320,475.22222222222223,587
315,468.3333333333333,606
309,463.3333333333333,630
305,446.77777777777777,631
301,429.77777777777777,619
299,416.3333333333333,608
297,402.1111111111111,595
296,390.8888888888889,571
296,383.6666666666667,542
296,372.6666666666667,507
292,364.1111111111111,480
291,356.6666666666667,460
288,350.55555555555554,433
286,348.55555555555554,420
284,344.3333333333333,412
282,344.1111111111111,429
280,345.0,458
278,344.6666666666667,465
278,344.77777777777777,454
278,343.1111111111111,436
277,338.55555555555554,428
276,337.1111111111111,425
274,336.44444444444446,417
272,334.8888888888889,406
271,330.44444444444446,400
270,326.0,392
269,323.3333333333333,384
267,324.44444444444446,375
266,324.44444444444446,369
265,324.1111111111111,365
264,324.6666666666667,367
264,326.22222222222223,377
264,324.55555555555554,369
263,320.55555555555554,362
263,319.55555555555554,365
262,318.6666666666667,362
259,314.6666666666667,358
259,310.8888888888889,351
258,307.55555555555554,343
258,305.1111111111111,342
258,302.55555555555554,339
258,301.55555555555554,342
258,300.55555555555554,341
258,301.0,340
257,301.8888888888889,336
255,301.44444444444446,334
255,299.55555555555554,330
254,299.44444444444446,329
253,304.0,362
253,309.8888888888889,398
253,315.22222222222223,439
252,317.6666666666667,464
252,314.55555555555554,435
251,312.22222222222223,401
250,306.44444444444446,376
251,302.22222222222223,363
251,299.55555555555554,357
251,299.0,344
251,303.44444444444446,352
250,306.1111111111111,363
249,308.44444444444446,371
248,308.0,370
247,307.55555555555554,373
247,305.3333333333333,384
248,302.8888888888889,383
248,302.6666666666667,382
248,302.8888888888889,374
247,303.3333333333333,373
247,303.55555555555554,374
247,302.6666666666667,381
247,303.22222222222223,402
248,313.8888888888889,480
249,333.22222222222223,501
249,329.1111111111111,475
249,321.44444444444446,455
251,316.6666666666667,421
251,313.6666666666667,409
250,311.8888888888889,405
249,309.6666666666667,391
247,313.8888888888889,403
246,319.44444444444446,411
246,321.22222222222223,394
246,322.55555555555554,400
246,326.1111111111111,411
247,329.0,398
247,330.8888888888889,409
247,332.1111111111111,416
249,334.3333333333333,407
251,331.0,398
253,325.3333333333333,384
256,323.44444444444446,376
262,323.77777777777777,390
261,324.3333333333333,389
258,325.55555555555554,383
256,331.0,389
254,334.6666666666667,403
252,336.8888888888889,428
252,337.0,422
255,338.77777777777777,410
256,340.44444444444446,427
259,339.8888888888889,421
261,343.55555555555554,434
261,348.55555555555554,472
260,350.22222222222223,493
258,353.1111111111111,505
259,354.6666666666667,498
260,355.3333333333333,481
262,347.0,450
261,341.3333333333333,424
261,338.44444444444446,411
261,335.44444444444446,410
261,334.6666666666667,421
260,333.8888888888889,440
260,332.77777777777777,449
260,331.22222222222223,446
257,331.44444444444446,427
256,332.8888888888889,412
258,333.77777777777777,411
260,329.0,394
259,327.0,388
257,325.3333333333333,385
254,324.8888888888889,389
247,323.8888888888889,396
245,321.55555555555554,387
255,321.77777777777777,383
259,319.55555555555554,374
253,316.0,369
246,313.0,368
247,310.44444444444446,366
244,307.8888888888889,359
244,310.1111111111111,363
248,303.6666666666667,355
268,305.0,350
261,307.22222222222223,348
263,307.0,347
257,300.1111111111111,333
245,298.8888888888889,339
240,306.8888888888889,354
252,318.77777777777777,437
264,315.0,365
278,310.1111111111111,342
279,311.3333333333333,339
278,317.6666666666667,375
275,327.3333333333333,482
275,331.77777777777777,517
273,329.22222222222223,486
261,334.77777777777777,499
219,328.6666666666667,508
259,328.1111111111111,496
274,327.6666666666667,459
274,331.77777777777777,463
273,338.77777777777777,484
273,340.6666666666667,464
273,331.77777777777777,435
273,345.8888888888889,469
275,349.6666666666667,460
277,365.1111111111111,452
277,373.77777777777777,506
278,376.22222222222223,513
280,379.44444444444446,514
280,399.22222222222223,515
280,404.22222222222223,531
280,404.0,528
281,400.77777777777777,520
279,399.1111111111111,516
279,397.3333333333333,514
280,395.3333333333333,510
281,393.6666666666667,502
281,392.3333333333333,504
281,391.0,505
281,390.44444444444446,512
281,388.0,513
281,386.6666666666667,510
281,385.77777777777777,508
281,384.8888888888889,504
280,384.0,502
280,383.3333333333333,499
280,382.1111111111111,498
279,380.44444444444446,496
278,379.3333333333333,495
277,377.6666666666667,493
276,376.44444444444446,490
275,375.22222222222223,486
274,373.6666666666667,482
274,372.22222222222223,479
273,370.77777777777777,477
273,369.55555555555554,472
273,368.3333333333333,469
273,367.77777777777777,466
273,367.55555555555554,465
273,366.44444444444446,462
273,365.6666666666667,459
273,364.55555555555554,458
274,363.8888888888889,457
274,362.8888888888889,455
274,362.0,454
274,360.8888888888889,452
274,359.77777777777777,450
274,358.77777777777777,446
274,357.55555555555554,444
274,356.44444444444446,442
274,355.44444444444446,439
274,331.3333333333333,422
191,257.3,308
191,257.2,307
191,256.8,307
193,256.8,306
193,256.5,303
193,256.4,301
194,256.5,300
194,255.8,297
194,256.1,297
194,255.9,297
195,255.9,296
195,256.0,296
195,255.9,296
196,256.3,297
197,256.3,296
197,256.1,295
198,256.2,295
198,256.0,293
198,255.9,293
199,255.4,292
200,255.0,291
200,255.1,289
200,255.2,288
200,255.4,288
200,254.8,287
200,254.4,287
200,253.9,287
201,253.6,286
201,252.9,285
201,252.9,285
201,252.7,285
201,252.7,285
200,251.9,283
200,251.6,283
200,251.2,283
200,251.1,283
200,250.9,283
200,250.8,283
200,251.0,284
200,251.0,284
200,250.9,284
202,251.2,285
202,251.1,285
202,251.0,285
202,250.9,285
202,250.8,286
206,251.0,286
206,251.1,287
211,251.3,287
211,251.3,288
216,251.6,288
218,251.7,287
220,251.9,287
221,251.8,287
221,251.6,287
221,251.8,288
223,252.0,288
223,252.1,288
223,252.0,288
224,252.0,288
223,251.8,288
222,251.6,290
222,251.2,290
224,251.5,291
226,251.3,292
229,251.9,292
231,251.8,292
232,252.0,292
233,252.1,292
234,252.3,291
234,252.4,291
235,252.4,291
235,252.7,292
236,252.8,292
236,252.9,293
236,253.1,293
236,253.8,299
236,253.8,299
236,253.9,299
236,254.4,299
236,254.4,298
236,254.4,298
236,254.6,296
236,254.8,296
236,255.0,295
236,255.2,296
236,255.6,297
236,255.8,297
236,256.0,296
236,256.1,295
236,256.0,294
236,256.0,294
236,256.0,294
236,256.5,294
236,256.8,294
236,256.7,294
236,256.6,293
236,256.7,293
237,256.5,292
236,256.7,292
236,256.8,292
236,257.4,292
236,258.1,292
236,258.5,292
236,258.8,292
238,259.7,292
239,260.3,292
240,261.2,292
243,263.0,292
247,266.0,300
247,274.6,343
247,288.8,401
246,304.4,492
244,319.1,615
244,343.5,866
244,347.8,905
244,336.5,723
242,340.1,553
240,368.5,523
239,387.0,554
238,400.3,516
236,427.6,724
238,444.3,950
241,436.4,910
251,425.4,754
285,441.4,717
300,467.5,755
325,471.6,744
342,479.4,766
348,485.6,720
308,487.9,660
285,473.1,661
283,458.8,669
291,467.6,646
290,469.5,676
378,482.2,661
376,481.3,605
334,461.9,532
309,434.8,595
300,416.3,647
290,412.9,646
271,414.0,634
261,420.0,580
269,437.5,559
290,452.8,573
321,457.8,658
337,443.4,629
335,420.1,546
317,394.9,612
307,385.0,631
295,384.8,594
294,397.2,570
295,406.6,663
277,399.7,685
259,383.5,579
245,369.7,537
235,372.1,599
227,367.8,616
221,355.2,553
216,348.3,484
213,337.3,438
211,331.3,419
208,324.6,419
211,319.4,414
209,322.5,506
206,315.1,464
205,299.0,426
203,287.3,402
203,278.2,393
205,269.2,379
206,262.4,356
205,255.3,334
204,252.5,323
204,248.8,313
202,246.2,302
200,245.8,295
200,255.1,303
199,265.1,401
198,261.5,350
199,258.4,355
198,255.8,351
197,252.7,346
197,249.2,342
196,248.8,331
195,251.1,330
195,246.8,299
195,242.9,294
194,238.6,280
194,237.0,290
193,236.6,294
193,236.2,283
193,238.1,272
194,237.6,267
194,236.7,262
194,237.5,262
194,237.4,271
193,236.1,275
193,233.6,267
193,230.9,259
193,229.8,255
192,227.8,251
192,231.3,281
191,228.0,261
191,230.1,280
190,229.0,270
190,229.6,257
189,232.4,267
189,233.1,272
188,233.0,294
188,231.4,284
187,232.1,268
187,234.8,265
186,237.1,298
186,240.2,351
186,237.6,343
186,233.1,313
186,229.8,278
186,228.9,284
186,226.2,269
186,224.7,260
186,224.9,260
186,226.9,272
186,228.0,279
186,229.3,269
186,229.9,262
186,231.2,277
185,231.0,285
185,229.1,276
186,226.3,261
185,226.4,259
185,226.0,260
