uid,date,latitude,longitude,temperature,pressure,cloud,weather,wind_dir,wind_spd,is_fallback_data
09560,2018-12-30,61.01583,93.41583,-30,768,sun,clear,С,2,1
09560,2018-12-31,61.01583,93.41583,-17,763,dull,clear,В,2,1
09568,2018-01-01,61.01583,93.41583,-28,773,sunc,clear,Ш,0,0
09568,2018-01-02,61.01583,93.41583,-17,756,sunc,clear,Ш,0,0
09568,2018-01-03,61.01583,93.41583,-21,770,sun,clear,Ш,0,0
09568,2018-01-04,61.01583,93.41583,-23,767,sunc,clear,Ш,0,0
09568,2018-01-05,61.01583,93.41583,-20,758,suncl,clear,Ш,0,0
09568,2018-01-06,61.01583,93.41583,-15,757,sunc,snow,Ш,0,0
09568,2018-01-07,61.01583,93.41583,-13,757,dull,clear,ЮЗ,2,0
09568,2018-01-08,61.01583,93.41583,-17,763,suncl,snow,СЗ,1,0
09568,2018-01-09,61.01583,93.41583,-20,759,sunc,clear,ЮВ,3,0
09568,2018-01-10,61.01583,93.41583,-27,753,sun,clear,Ш,0,0
09568,2018-01-11,61.01583,93.41583,-18,749,sun,clear,Ш,0,0
09568,2018-01-12,61.01583,93.41583,-16,743,sunc,clear,Ш,0,0
09568,2018-01-13,61.01583,93.41583,-18,746,dull,clear,ЮЗ,1,0
09568,2018-01-14,61.01583,93.41583,-21,742,dull,snow,З,1,0
09568,2018-01-15,61.01583,93.41583,-29,749,sun,clear,СЗ,2,0
09568,2018-01-16,61.01583,93.41583,-40,748,sun,clear,Ш,0,0
09568,2018-01-17,61.01583,93.41583,-29,741,sunc,clear,З,2,0
09568,2018-01-18,61.01583,93.41583,-39,763,sun,clear,ЮЗ,2,0
09568,2018-01-19,61.01583,93.41583,-45,771,sun,clear,Ш,0,0
09568,2018-01-20,61.01583,93.41583,-46,782,sun,clear,Ш,0,0
09568,2018-01-21,61.01583,93.41583,-43,785,sun,clear,Ш,0,0
09568,2018-01-22,61.01583,93.41583,-37,774,dull,clear,Ш,0,0
09568,2018-01-23,61.01583,93.41583,-36,774,sun,clear,Ш,0,0
09568,2018-01-24,61.01583,93.41583,-36,779,sun,clear,Ш,0,0
09568,2018-01-25,61.01583,93.41583,-26,780,sun,clear,Ш,0,0
09568,2018-01-26,61.01583,93.41583,-32,779,sun,clear,Ш,0,0
09568,2018-01-27,61.01583,93.41583,-27,770,sun,clear,СЗ,1,0
09568,2018-01-28,61.01583,93.41583,-16,758,sunc,snow,СЗ,1,0
09568,2018-01-29,61.01583,93.41583,-16,757,dull,snow,Ш,0,0
09568,2018-01-30,61.01583,93.41583,-19,755,sunc,snow,Ш,0,0
09568,2018-01-31,61.01583,93.41583,-22,764,dull,clear,Ш,0,0
09568,2018-02-01,61.01583,93.41583,-19,765,suncl,snow,Ш,0,0
09568,2018-02-02,61.01583,93.41583,-17,769,sun,clear,Ю,1,0
09568,2018-02-03,61.01583,93.41583,-21,766,sun,clear,Ш,0,0
09568,2018-02-04,61.01583,93.41583,-24,768,sun,clear,Ш,0,0
09568,2018-02-05,61.01583,93.41583,-23,771,sun,clear,Ш,0,0
09568,2018-02-06,61.01583,93.41583,-13,755,dull,clear,З,1,0
09568,2018-02-07,61.01583,93.41583,-13,750,sunc,snow,З,5,0
09568,2018-02-08,61.01583,93.41583,-11,767,suncl,clear,СВ,1,0
09568,2018-02-09,61.01583,93.41583,-9,767,dull,snow,ЮЗ,4,0
09568,2018-02-10,61.01583,93.41583,-15,767,sun,clear,Ш,0,0
09568,2018-02-11,61.01583,93.41583,-14,760,sun,clear,Ш,0,0
09568,2018-02-12,61.01583,93.41583,-18,762,sun,clear,ЮЗ,3,0
09568,2018-02-13,61.01583,93.41583,-16,760,suncl,clear,З,4,0
09568,2018-02-14,61.01583,93.41583,-15,761,sun,clear,З,3,0
09568,2018-02-15,61.01583,93.41583,-20,759,sun,clear,Ш,0,0
09568,2018-02-16,61.01583,93.41583,-21,759,sun,clear,Ш,0,0
09568,2018-02-17,61.01583,93.41583,-17,762,sunc,snow,Ш,0,0
09568,2018-02-18,61.01583,93.41583,-15,760,sun,clear,Ш,0,0
09568,2018-02-19,61.01583,93.41583,-15,756,dull,snow,ЮВ,1,0
09568,2018-02-20,61.01583,93.41583,-12,756,sun,clear,Ш,0,0
09568,2018-02-21,61.01583,93.41583,-15,758,sun,clear,З,2,0
09568,2018-02-22,61.01583,93.41583,-19,757,sun,clear,В,1,0
09568,2018-02-23,61.01583,93.41583,-18,752,sun,clear,З,1,0
09568,2018-02-24,61.01583,93.41583,-13,754,sun,clear,ЮВ,3,0
09568,2018-02-25,61.01583,93.41583,-15,759,sun,clear,Ш,0,0
09568,2018-02-26,61.01583,93.41583,-16,761,sun,clear,Ш,0,0
09568,2018-02-27,61.01583,93.41583,-32,763,sun,clear,Ш,0,0
09568,2018-02-28,61.01583,93.41583,-21,759,sun,clear,Ш,0,0
09568,2018-03-01,61.01583,93.41583,-19,752,sun,clear,Ш,0,0
09568,2018-03-02,61.01583,93.41583,-16,747,sun,clear,ЮВ,4,0
09568,2018-03-03,61.01583,93.41583,-16,753,sun,clear,Ш,0,0
09568,2018-03-04,61.01583,93.41583,-15,760,dull,clear,Ш,0,0
09568,2018-03-05,61.01583,93.41583,-10,762,sunc,clear,Ш,0,0
09568,2018-03-06,61.01583,93.41583,-9,761,sun,clear,В,3,0
09568,2018-03-07,61.01583,93.41583,-4,748,suncl,snow,В,6,0
09568,2018-03-08,61.01583,93.41583,-6,748,dull,clear,Ш,0,0
09568,2018-03-09,61.01583,93.41583,-11,755,sunc,clear,Ш,0,0
09568,2018-03-10,61.01583,93.41583,-10,749,sunc,clear,Ю,2,0
09568,2018-03-11,61.01583,93.41583,-11,749,suncl,clear,З,3,0
09568,2018-03-12,61.01583,93.41583,-11,754,sunc,clear,З,2,0
09568,2018-03-13,61.01583,93.41583,-14,762,sun,clear,Ш,0,0
09568,2018-03-14,61.01583,93.41583,-8,758,sunc,clear,Ю,1,0
09568,2018-03-15,61.01583,93.41583,-7,748,dull,clear,Ю,2,0
09568,2018-03-16,61.01583,93.41583,-7,752,dull,snow,СЗ,1,0
09568,2018-03-17,61.01583,93.41583,-1,756,dull,snow,Ш,0,0
09568,2018-03-18,61.01583,93.41583,3,753,sunc,clear,Ш,0,0
09568,2018-03-19,61.01583,93.41583,8,751,sun,clear,Ю,1,0
09568,2018-03-20,61.01583,93.41583,1,743,dull,clear,ЮЗ,8,0
09568,2018-03-21,61.01583,93.41583,-4,749,dull,snow,Ю,1,0
09568,2018-03-22,61.01583,93.41583,-3,745,dull,clear,Ю,2,0
09568,2018-03-23,61.01583,93.41583,-4,734,dull,snow,В,7,0
09568,2018-03-24,61.01583,93.41583,-2,743,dull,clear,В,3,0
09568,2018-03-25,61.01583,93.41583,-6,740,dull,snow,З,6,0
09568,2018-03-26,61.01583,93.41583,-3,740,dull,clear,ЮЗ,3,0
09568,2018-03-27,61.01583,93.41583,-2,743,sunc,snow,ЮЗ,6,0
09568,2018-03-28,61.01583,93.41583,-5,744,dull,snow,Ш,0,0
09568,2018-03-29,61.01583,93.41583,-6,755,sun,clear,В,1,0
09568,2018-03-30,61.01583,93.41583,5,733,dull,clear,Ю,6,0
09568,2018-03-31,61.01583,93.41583,-8,740,dull,snow,З,8,0
09568,2018-04-01,61.01583,93.41583,-10,749,dull,snow,З,7,0
09568,2018-04-02,61.01583,93.41583,-4,755,sunc,snow,ЮЗ,6,0
09568,2018-04-03,61.01583,93.41583,-3,752,dull,clear,СВ,1,0
09568,2018-04-04,61.01583,93.41583,-10,765,sunc,snow,ЮЗ,4,0
09568,2018-04-05,61.01583,93.41583,1,756,sun,clear,ЮЗ,4,0
09568,2018-04-06,61.01583,93.41583,1,753,dull,clear,ЮЗ,2,0
09568,2018-04-07,61.01583,93.41583,4,749,dull,clear,З,2,0
09568,2018-04-08,61.01583,93.41583,2,752,sun,clear,С,3,0
09568,2018-04-09,61.01583,93.41583,3,752,sun,clear,Ю,1,0
09568,2018-04-10,61.01583,93.41583,4,748,sun,clear,В,4,0
09568,2018-04-11,61.01583,93.41583,3,749,dull,rain,СЗ,1,0
09568,2018-04-12,61.01583,93.41583,4,749,dull,rain,Ю,4,0
09568,2018-04-13,61.01583,93.41583,4,746,suncl,clear,Ю,2,0
09568,2018-04-14,61.01583,93.41583,1,740,dull,snow,З,6,0
09568,2018-04-15,61.01583,93.41583,1,741,dull,clear,С,5,0
09568,2018-04-16,61.01583,93.41583,4,738,dull,clear,З,3,0
09568,2018-04-17,61.01583,93.41583,0,736,dull,clear,З,7,0
09568,2018-04-18,61.01583,93.41583,-5,749,suncl,snow,З,5,0
09568,2018-04-19,61.01583,93.41583,-2,752,sunc,clear,З,4,0
09568,2018-04-20,61.01583,93.41583,4,749,dull,clear,ЮЗ,5,0
09568,2018-04-21,61.01583,93.41583,5,745,dull,clear,ЮЗ,4,0
09568,2018-04-22,61.01583,93.41583,13,739,dull,clear,Ю,5,0
09568,2018-04-23,61.01583,93.41583,1,755,sunc,clear,СЗ,2,0
09568,2018-04-24,61.01583,93.41583,6,753,sun,clear,Ю,2,0
09568,2018-04-25,61.01583,93.41583,1,741,dull,clear,Ш,0,0
09568,2018-04-26,61.01583,93.41583,5,746,dull,rain,ЮЗ,4,0
09568,2018-04-27,61.01583,93.41583,4,752,dull,clear,З,4,0
09568,2018-04-28,61.01583,93.41583,9,755,dull,clear,ЮЗ,1,0
09568,2018-04-29,61.01583,93.41583,11,754,sun,clear,ЮЗ,5,0
09568,2018-04-30,61.01583,93.41583,14,747,sun,clear,Ю,4,0
09568,2018-05-01,61.01583,93.41583,7,740,dull,clear,Ш,0,0
09568,2018-05-02,61.01583,93.41583,4,749,sunc,clear,З,5,0
09568,2018-05-03,61.01583,93.41583,3,748,suncl,clear,ЮЗ,4,0
09568,2018-05-04,61.01583,93.41583,-2,755,dull,clear,З,3,0
09568,2018-05-05,61.01583,93.41583,5,743,sunc,clear,ЮВ,3,0
09568,2018-05-06,61.01583,93.41583,-1,744,dull,clear,З,4,0
09568,2018-05-07,61.01583,93.41583,0,749,sunc,clear,З,2,0
09568,2018-05-08,61.01583,93.41583,1,747,dull,clear,СЗ,3,0
09568,2018-05-09,61.01583,93.41583,4,753,sunc,clear,СЗ,4,0
09568,2018-05-10,61.01583,93.41583,7,757,sun,clear,З,2,0
09568,2018-05-11,61.01583,93.41583,10,749,sun,clear,Ю,2,0
09568,2018-05-12,61.01583,93.41583,9,737,suncl,clear,В,3,0
09568,2018-05-13,61.01583,93.41583,7,738,suncl,clear,З,7,0
09568,2018-05-14,61.01583,93.41583,9,740,sunc,clear,З,1,0
09568,2018-05-15,61.01583,93.41583,8,741,dull,clear,ЮВ,2,0
09568,2018-05-16,61.01583,93.41583,6,739,dull,clear,ЮЗ,5,0
09568,2018-05-17,61.01583,93.41583,6,741,sunc,clear,С,3,0
09568,2018-05-18,61.01583,93.41583,2,749,dull,clear,ЮЗ,3,0
09568,2018-05-19,61.01583,93.41583,6,748,sun,clear,ЮВ,2,0
09568,2018-05-20,61.01583,93.41583,10,752,suncl,clear,С,3,0
09568,2018-05-21,61.01583,93.41583,13,748,dull,clear,Ю,4,0
09568,2018-05-22,61.01583,93.41583,4,738,dull,clear,З,3,0
09568,2018-05-23,61.01583,93.41583,13,737,sunc,clear,З,3,0
09568,2018-05-24,61.01583,93.41583,9,744,suncl,clear,З,4,0
09568,2018-05-25,61.01583,93.41583,14,747,sunc,clear,Ю,3,0
09568,2018-05-26,61.01583,93.41583,4,748,dull,clear,З,2,0
09568,2018-05-27,61.01583,93.41583,10,744,suncl,clear,З,3,0
09568,2018-05-28,61.01583,93.41583,1,743,dull,snow,Ю,2,0
09568,2018-05-29,61.01583,93.41583,8,748,dull,clear,В,3,0
09568,2018-05-30,61.01583,93.41583,17,747,sun,clear,ЮЗ,4,0
09568,2018-05-31,61.01583,93.41583,15,744,sun,clear,З,4,0
09568,2018-06-01,61.01583,93.41583,3,748,dull,rain,ЮВ,2,0
09568,2018-06-02,61.01583,93.41583,19,746,sunc,clear,В,4,0
09568,2018-06-03,61.01583,93.41583,28,735,dull,clear,ЮВ,5,0
09568,2018-06-04,61.01583,93.41583,18,746,suncl,clear,Ю,3,0
09568,2018-06-05,61.01583,93.41583,17,750,suncl,clear,З,3,0
09568,2018-06-06,61.01583,93.41583,20,755,sunc,clear,СЗ,3,0
09568,2018-06-07,61.01583,93.41583,26,752,dull,clear,С,5,0
09568,2018-06-08,61.01583,93.41583,26,747,suncl,clear,СВ,3,0
09568,2018-06-09,61.01583,93.41583,24,743,sunc,clear,Ю,2,0
09568,2018-06-10,61.01583,93.41583,24,745,sunc,clear,З,3,0
09568,2018-06-11,61.01583,93.41583,27,743,suncl,clear,В,3,0
09568,2018-06-12,61.01583,93.41583,22,743,dull,storm,Ю,3,0
09568,2018-06-13,61.01583,93.41583,26,744,sunc,clear,ЮЗ,3,0
09568,2018-06-14,61.01583,93.41583,26,743,dull,storm,Ш,0,0
09568,2018-06-15,61.01583,93.41583,27,743,sun,clear,В,5,0
09568,2018-06-16,61.01583,93.41583,25,746,suncl,clear,ЮЗ,5,0
09568,2018-06-17,61.01583,93.41583,27,747,suncl,clear,Ш,0,0
09568,2018-06-18,61.01583,93.41583,28,746,sun,clear,ЮВ,2,0
09568,2018-06-19,61.01583,93.41583,30,740,sun,clear,ЮВ,4,0
09568,2018-06-20,61.01583,93.41583,30,738,sunc,clear,ЮЗ,6,0
09568,2018-06-21,61.01583,93.41583,19,740,dull,storm,ЮЗ,4,0
09568,2018-06-22,61.01583,93.41583,25,743,sunc,clear,З,2,0
09568,2018-06-23,61.01583,93.41583,27,744,suncl,clear,В,3,0
09568,2018-06-24,61.01583,93.41583,31,745,sunc,clear,ЮВ,3,0
09568,2018-06-25,61.01583,93.41583,32,746,sunc,clear,ЮВ,2,0
09568,2018-06-26,61.01583,93.41583,33,747,sunc,clear,СЗ,2,0
09568,2018-06-27,61.01583,93.41583,32,745,sunc,clear,З,3,0
09568,2018-06-28,61.01583,93.41583,24,743,sun,clear,Ш,0,0
09568,2018-06-29,61.01583,93.41583,30,740,suncl,clear,В,3,0
09568,2018-06-30,61.01583,93.41583,24,743,suncl,rain,ЮЗ,3,0
09568,2018-07-01,61.01583,93.41583,30,746,sun,clear,В,4,0
09568,2018-07-02,61.01583,93.41583,32,743,sunc,clear,Ю,1,0
09568,2018-07-03,61.01583,93.41583,25,737,dull,storm,З,3,0
09568,2018-07-04,61.01583,93.41583,11,740,dull,rain,З,4,0
09568,2018-07-05,61.01583,93.41583,13,749,dull,clear,З,4,0
09568,2018-07-06,61.01583,93.41583,15,749,sunc,clear,ЮЗ,4,0
09568,2018-07-07,61.01583,93.41583,19,752,suncl,clear,ЮВ,2,0
09568,2018-07-08,61.01583,93.41583,21,755,suncl,clear,Ю,2,0
09568,2018-07-09,61.01583,93.41583,26,751,sun,clear,Ю,2,0
09568,2018-07-10,61.01583,93.41583,28,748,sun,clear,З,3,0
09568,2018-07-11,61.01583,93.41583,27,746,sunc,clear,З,2,0
09568,2018-07-12,61.01583,93.41583,29,745,suncl,clear,З,1,0
09568,2018-07-13,61.01583,93.41583,25,742,dull,clear,СЗ,5,0
09568,2018-07-14,61.01583,93.41583,26,743,sunc,clear,С,4,0
09568,2018-07-15,61.01583,93.41583,25,749,sun,clear,С,5,0
09568,2018-07-16,61.01583,93.41583,24,749,dull,clear,С,3,0
09568,2018-07-17,61.01583,93.41583,25,750,sun,clear,СВ,3,0
09568,2018-07-18,61.01583,93.41583,25,749,sun,clear,Ю,2,0
09568,2018-07-19,61.01583,93.41583,26,744,dull,clear,ЮЗ,2,0
09568,2018-07-20,61.01583,93.41583,23,746,sunc,clear,С,3,0
09568,2018-07-21,61.01583,93.41583,19,751,sunc,clear,В,4,0
09568,2018-07-22,61.01583,93.41583,19,750,dull,clear,СВ,2,0
09568,2018-07-23,61.01583,93.41583,23,746,sunc,clear,З,2,0
09568,2018-07-24,61.01583,93.41583,22,740,sunc,clear,СЗ,5,0
09568,2018-07-25,61.01583,93.41583,14,744,dull,clear,С,3,0
09568,2018-07-26,61.01583,93.41583,21,744,suncl,clear,З,4,0
09568,2018-07-27,61.01583,93.41583,17,747,sunc,storm,СВ,2,0
09568,2018-07-28,61.01583,93.41583,24,748,dull,clear,Ю,1,0
09568,2018-07-29,61.01583,93.41583,24,743,sun,clear,В,1,0
09568,2018-07-30,61.01583,93.41583,9,748,sunc,clear,З,2,0
09568,2018-07-31,61.01583,93.41583,12,746,dull,rain,ЮЗ,1,0
09568,2018-08-01,61.01583,93.41583,16,741,dull,clear,З,2,0
09568,2018-08-02,61.01583,93.41583,13,744,dull,clear,ЮЗ,4,0
09568,2018-08-03,61.01583,93.41583,14,749,dull,clear,ЮЗ,2,0
09568,2018-08-04,61.01583,93.41583,21,746,sun,clear,Ю,4,0
09568,2018-08-05,61.01583,93.41583,14,743,dull,clear,З,2,0
09568,2018-08-06,61.01583,93.41583,16,750,dull,clear,З,4,0
09568,2018-08-07,61.01583,93.41583,19,752,dull,clear,Ю,1,0
09568,2018-08-08,61.01583,93.41583,20,751,sun,clear,ЮВ,1,0
09568,2018-08-09,61.01583,93.41583,24,748,sun,clear,ЮВ,1,0
09568,2018-08-10,61.01583,93.41583,28,743,sunc,clear,ЮЗ,4,0
09568,2018-08-11,61.01583,93.41583,31,735,sun,clear,Ю,5,0
09568,2018-08-12,61.01583,93.41583,20,737,sunc,clear,Ш,0,0
09568,2018-08-13,61.01583,93.41583,17,746,dull,clear,З,2,0
09568,2018-08-14,61.01583,93.41583,21,753,sunc,clear,СЗ,3,0
09568,2018-08-15,61.01583,93.41583,23,750,sunc,clear,З,4,0
09568,2018-08-16,61.01583,93.41583,22,749,dull,clear,З,5,0
09568,2018-08-17,61.01583,93.41583,28,744,sunc,clear,Ю,2,0
09568,2018-08-18,61.01583,93.41583,25,743,suncl,clear,СЗ,3,0
09568,2018-08-19,61.01583,93.41583,25,743,dull,clear,ЮЗ,3,0
09568,2018-08-20,61.01583,93.41583,17,749,suncl,clear,З,4,0
09568,2018-08-21,61.01583,93.41583,19,747,sun,clear,Ю,1,0
09568,2018-08-22,61.01583,93.41583,17,746,dull,clear,ЮВ,2,0
09568,2018-08-23,61.01583,93.41583,14,746,dull,clear,В,2,0
09568,2018-08-24,61.01583,93.41583,17,746,suncl,clear,В,4,0
09568,2018-08-25,61.01583,93.41583,14,746,dull,clear,З,2,0
09568,2018-08-26,61.01583,93.41583,20,748,sunc,clear,В,2,0
09568,2018-08-27,61.01583,93.41583,19,748,dull,clear,ЮВ,2,0
09568,2018-08-28,61.01583,93.41583,20,745,dull,clear,Ю,4,0
09568,2018-08-29,61.01583,93.41583,17,746,dull,clear,Ю,3,0
09568,2018-08-30,61.01583,93.41583,15,747,dull,clear,З,3,0
09568,2018-08-31,61.01583,93.41583,15,750,dull,clear,Ш,0,0
09568,2018-09-01,61.01583,93.41583,18,752,suncl,clear,З,1,0
09568,2018-09-02,61.01583,93.41583,15,752,suncl,clear,Ш,0,0
09568,2018-09-03,61.01583,93.41583,14,753,dull,clear,Ш,0,0
09568,2018-09-04,61.01583,93.41583,17,755,sunc,clear,З,3,0
09568,2018-09-05,61.01583,93.41583,17,756,dull,clear,З,3,0
09568,2018-09-06,61.01583,93.41583,16,757,sunc,clear,СЗ,3,0
09568,2018-09-07,61.01583,93.41583,16,753,sunc,clear,С,3,0
09568,2018-09-08,61.01583,93.41583,15,746,suncl,clear,Ш,0,0
09568,2018-09-09,61.01583,93.41583,14,746,dull,clear,ЮВ,1,0
09568,2018-09-10,61.01583,93.41583,16,745,suncl,clear,ЮВ,1,0
09568,2018-09-11,61.01583,93.41583,3,747,sunc,clear,Ш,0,0
09568,2018-09-12,61.01583,93.41583,6,749,dull,clear,ЮЗ,3,0
09568,2018-09-13,61.01583,93.41583,1,752,dull,clear,Ш,0,0
09568,2018-09-14,61.01583,93.41583,1,743,dull,rain,Ш,0,0
09568,2018-09-15,61.01583,93.41583,8,738,dull,clear,ЮВ,2,0
09568,2018-09-16,61.01583,93.41583,7,744,dull,clear,Ш,0,0
09568,2018-09-17,61.01583,93.41583,6,749,dull,rain,З,2,0
09568,2018-09-20,61.01583,93.41583,6,758,dull,clear,Ш,0,0
09568,2018-09-21,61.01583,93.41583,14,758,sunc,clear,ЮВ,4,0
09568,2018-09-22,61.01583,93.41583,16,753,sun,clear,В,4,0
09568,2018-09-23,61.01583,93.41583,11,751,dull,clear,Ш,0,0
09568,2018-09-24,61.01583,93.41583,13,748,dull,clear,Ш,0,0
09568,2018-09-25,61.01583,93.41583,11,743,suncl,clear,З,4,0
09568,2018-09-26,61.01583,93.41583,8,751,dull,clear,З,3,0
09568,2018-09-27,61.01583,93.41583,6,755,dull,clear,Ш,0,0
09568,2018-09-28,61.01583,93.41583,11,758,dull,clear,В,3,0
09568,2018-09-29,61.01583,93.41583,14,752,sun,clear,ЮВ,5,0
09568,2018-09-30,61.01583,93.41583,9,748,dull,clear,ЮЗ,6,0
09568,2018-10-01,61.01583,93.41583,9,748,suncl,clear,В,3,0
09568,2018-10-02,61.01583,93.41583,6,745,dull,clear,З,6,0
09568,2018-10-03,61.01583,93.41583,3,753,dull,clear,З,2,0
09568,2018-10-04,61.01583,93.41583,5,757,dull,clear,ЮВ,1,0
09568,2018-10-05,61.01583,93.41583,8,758,dull,clear,С,1,0
09568,2018-10-06,61.01583,93.41583,15,760,sun,clear,ЮВ,1,0
09568,2018-10-07,61.01583,93.41583,14,758,sun,clear,В,3,0
09568,2018-10-08,61.01583,93.41583,16,750,suncl,clear,ЮВ,3,0
09568,2018-10-09,61.01583,93.41583,6,756,dull,clear,Ю,3,0
09568,2018-10-10,61.01583,93.41583,7,743,dull,rain,СЗ,2,0
09568,2018-10-11,61.01583,93.41583,3,752,dull,clear,З,3,0
09568,2018-10-12,61.01583,93.41583,7,750,dull,clear,ЮВ,3,0
09568,2018-10-13,61.01583,93.41583,11,745,dull,clear,В,4,0
09568,2018-10-14,61.01583,93.41583,10,752,sunc,clear,З,4,0
09568,2018-10-15,61.01583,93.41583,4,758,dull,clear,Ш,0,0
09568,2018-10-16,61.01583,93.41583,5,757,sunc,clear,ЮВ,2,0
09568,2018-10-17,61.01583,93.41583,-1,750,dull,snow,Ш,0,0
09568,2018-10-18,61.01583,93.41583,3,752,dull,clear,Ю,3,0
09568,2018-10-19,61.01583,93.41583,3,752,suncl,clear,Ю,1,0
09568,2018-10-20,61.01583,93.41583,3,753,dull,clear,Ш,0,0
09568,2018-10-21,61.01583,93.41583,5,751,sunc,clear,В,4,0
09568,2018-10-22,61.01583,93.41583,0,742,dull,snow,В,3,0
09568,2018-10-23,61.01583,93.41583,0,745,dull,snow,ЮЗ,4,0
09568,2018-10-24,61.01583,93.41583,0,749,suncl,snow,В,1,0
09568,2018-10-25,61.01583,93.41583,0,749,dull,snow,Ш,0,0
09568,2018-10-26,61.01583,93.41583,1,755,dull,clear,С,1,0
09568,2018-10-27,61.01583,93.41583,4,750,sun,clear,С,3,0
09568,2018-10-28,61.01583,93.41583,4,744,sunc,clear,С,2,0
09568,2018-10-29,61.01583,93.41583,3,746,dull,clear,ЮЗ,9,0
09568,2018-10-30,61.01583,93.41583,0,747,dull,snow,В,4,0
09568,2018-10-31,61.01583,93.41583,-1,744,dull,snow,Ш,0,0
09568,2018-11-01,61.01583,93.41583,-10,755,dull,snow,З,4,0
09568,2018-11-02,61.01583,93.41583,-9,756,dull,clear,Ю,2,0
09568,2018-11-03,61.01583,93.41583,-5,743,dull,snow,Ш,0,0
09568,2018-11-04,61.01583,93.41583,-11,752,dull,snow,З,2,0
09568,2018-11-05,61.01583,93.41583,-8,755,dull,clear,В,1,0
09568,2018-11-06,61.01583,93.41583,-15,755,sun,clear,ЮЗ,2,0
09568,2018-11-07,61.01583,93.41583,-17,746,sunc,clear,Ю,1,0
09568,2018-11-08,61.01583,93.41583,-9,737,dull,snow,Ш,0,0
09568,2018-11-09,61.01583,93.41583,-10,732,dull,snow,З,5,0
09568,2018-11-10,61.01583,93.41583,-24,755,dull,snow,СВ,1,0
09568,2018-11-11,61.01583,93.41583,-25,761,sun,clear,Ш,0,0
09568,2018-11-12,61.01583,93.41583,-20,752,dull,snow,ЮВ,2,0
09568,2018-11-13,61.01583,93.41583,-16,752,dull,snow,Ш,0,0
09568,2018-11-14,61.01583,93.41583,-16,753,dull,snow,Ш,0,0
09568,2018-11-15,61.01583,93.41583,-8,743,dull,snow,ЮЗ,4,0
09568,2018-11-16,61.01583,93.41583,-19,758,dull,snow,З,2,0
09568,2018-11-17,61.01583,93.41583,-17,760,sunc,clear,ЮЗ,2,0
09568,2018-11-18,61.01583,93.41583,-15,758,dull,clear,ЮЗ,2,0
09568,2018-11-19,61.01583,93.41583,-19,755,sun,clear,З,3,0
09568,2018-11-20,61.01583,93.41583,-24,755,sunc,clear,СЗ,1,0
09568,2018-11-21,61.01583,93.41583,-13,749,suncl,snow,Ш,0,0
09568,2018-11-22,61.01583,93.41583,-11,747,sunc,clear,Ш,0,0
09568,2018-11-23,61.01583,93.41583,-6,744,dull,snow,В,2,0
09568,2018-11-24,61.01583,93.41583,-22,748,sun,clear,Ш,0,0
09568,2018-11-25,61.01583,93.41583,-12,734,sunc,snow,В,3,0
09568,2018-11-26,61.01583,93.41583,-23,752,sunc,snow,Ш,0,0
09568,2018-11-27,61.01583,93.41583,-35,759,sun,clear,С,1,0
09568,2018-11-28,61.01583,93.41583,-30,752,sun,clear,ЮВ,4,0
09568,2018-11-29,61.01583,93.41583,-28,756,sun,clear,ЮВ,2,0
09568,2018-11-30,61.01583,93.41583,-21,734,dull,snow,В,4,0
09568,2018-12-01,61.01583,93.41583,-30,753,dull,snow,Ш,0,0
09568,2018-12-02,61.01583,93.41583,-38,766,sun,clear,Ш,0,0
09568,2018-12-03,61.01583,93.41583,-38,768,sun,clear,С,1,0
09568,2018-12-04,61.01583,93.41583,-42,776,sun,clear,Ш,0,0
09568,2018-12-05,61.01583,93.41583,-42,779,sun,clear,Ш,0,0
09568,2018-12-06,61.01583,93.41583,-36,777,suncl,clear,Ш,0,0
09568,2018-12-07,61.01583,93.41583,-26,764,dull,snow,С,1,0
09568,2018-12-08,61.01583,93.41583,-32,764,sun,clear,СЗ,1,0
09568,2018-12-09,61.01583,93.41583,-26,766,dull,snow,Ш,0,0
09568,2018-12-10,61.01583,93.41583,-17,758,dull,clear,Ш,0,0
09568,2018-12-11,61.01583,93.41583,-22,762,sunc,clear,Ш,0,0
09568,2018-12-12,61.01583,93.41583,-19,759,dull,clear,Ш,0,0
09568,2018-12-13,61.01583,93.41583,-14,752,dull,snow,С,1,0
09568,2018-12-14,61.01583,93.41583,-10,745,dull,snow,З,1,0
09568,2018-12-15,61.01583,93.41583,-12,741,sunc,clear,З,1,0
09568,2018-12-16,61.01583,93.41583,-26,754,dull,clear,Ш,0,0
09568,2018-12-17,61.01583,93.41583,-15,746,dull,snow,Ш,0,0
09568,2018-12-18,61.01583,93.41583,-6,741,dull,snow,З,3,0
09568,2018-12-19,61.01583,93.41583,-12,737,dull,clear,В,3,0
09568,2018-12-20,61.01583,93.41583,-33,749,dull,clear,СЗ,2,0
09568,2018-12-21,61.01583,93.41583,-37,755,sun,clear,Ш,0,0
09568,2018-12-22,61.01583,93.41583,-33,751,sun,clear,Ш,0,0
09568,2018-12-23,61.01583,93.41583,-47,766,sun,clear,Ш,0,0
09568,2018-12-24,61.01583,93.41583,-28,769,dull,clear,ЮЗ,4,0
09568,2018-12-25,61.01583,93.41583,-32,774,sun,clear,Ш,0,0
09568,2018-12-26,61.01583,93.41583,-36,779,sun,clear,Ш,0,0
09568,2018-12-27,61.01583,93.41583,-36,780,sun,clear,С,1,0
